107 3951.066410048992 3838.587218981707 4066.8414929904015
108 4186.009044809578 4066.8414929904015 4308.668472432386
109 4434.922095629953 4308.668472432386 4564.875232371554
110 4698.63628667852 4564.875232371554 4836.316839052474
111 4978.031739553295 4836.316839052474 5123.899203604499
112 5274.04091060592 5123.899203604499 5428.582105435951
113 5587.651702928062 5428.582105435951 5751.382395408672
114 5919.91076338615 5751.382395408672 6093.377389483247
115 6271.926975707989 6093.377389483247 6455.708464160885
116 6644.875161279122 6455.708464160885 6839.584865721386
117 7040.0 6839.584865721386 7246.287745970186
118 7458.620184289437 7246.287745970186 7677.174437963414
119 7902.132820097988 7677.174437963414 8133.6829859807995
120 8372.018089619156 8133.6829859807995 8617.336944864775
121 8869.844191259906 8617.336944864775 9129.750464743109
122 9397.272573357044 9129.750464743109 9672.633678104947
123 9956.06347910659 9672.633678104947 10247.798407209002
124 10548.081821211836 10247.798407209002 10857.164210871902
125 11175.303405856126 10857.164210871902 11502.76479081734
126 11839.8215267723 11502.76479081734 12186.754778966497
127 12543.853951415975 12186.754778966497 12911.41692832177
